Fecha;PM10;PM2-5;Velo-Viento;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR;;;;;;;;
29/06/2023 9:00;4;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0
29/06/2023 10:00;10;3;1;0;52;8;0,2;1,6;2,3;3,9;0;14,9;153;63;;;;;;;0;0
29/06/2023 11:00;7;5;1,1;0;108;6,2;0,2;2,2;2,5;4,6;0;15;210;64;;;;;;;0;0
29/06/2023 12:00;6;6;0,5;0;115;6,8;0,2;2,1;3,2;5,2;0;15,4;251;65;;;;;;;0;0
29/06/2023 13:00;6;3;1,4;0;127;6,6;0,2;2,1;2,9;5;0;16,9;431;58;;;;;;;0;0
29/06/2023 14:00;5;0;1,7;0;95;6,9;0,2;1,5;3;4,5;0;17,5;395;55;;;;;;;0;0
29/06/2023 15:00;5;0;1,2;0;150;7,8;0,2;2,4;3;5,4;0;18,4;501;51;;;;;;;0;0
29/06/2023 16:00;9;0;2,3;0;117;0;0,2;2,4;3,6;6;0;17,3;170;53;;;;;;;0;0
29/06/2023 17:00;12;1;2,9;0;109;0;0,2;2,7;4,3;7;0;16,5;39;54;;;;;;;0;0
29/06/2023 18:00;6;2;2;0;122;6,1;0,3;3,5;5;8,5;0;15,3;31;61;;;;;;;0;0
29/06/2023 19:00;11;4;0,5;0;192;5,6;0,4;4,5;6,9;11,4;0;14;0;69;;;;;;;0;0
29/06/2023 20:00;6;4;0,3;0;296;5,5;0,3;3,1;6,5;9,6;0;13,4;0;73;;;;;;;0;0
29/06/2023 21:00;8;2;0,9;0;330;3,7;0,3;2,1;7,2;9,3;0;13,6;0;72;;;;;;;0;0
29/06/2023 22:00;7;7;0,3;0;283;5,2;0,3;2,7;6,8;9,4;0;13,5;0;70;;;;;;;0;0
29/06/2023 23:00;10;5;0,7;0;73;8,4;0,2;0,9;3,1;4;0;13,4;0;69;;;;;;;0;0
30/06/2023 0:00;6;1;0,6;0;80;7,2;0,1;0,4;2,1;2,6;0;13,2;0;69;;;;;;;0;0
30/06/2023 1:00;2;2;0,1;0;168;8,8;0,1;0,3;1,9;2,1;0;13,2;0;70;;;;;;;0;0
30/06/2023 2:00;6;2;0,4;0;43;7;0,1;0,3;2,2;2,5;0;13;0;72;;;;;;;0;0
30/06/2023 3:00;6;0;0,2;0;296;7,4;0,1;0,3;2;2,3;0;12,6;0;75;;;;;;;0;0
30/06/2023 4:00;6;3;0,5;0;38;6,2;0,1;0,3;2,6;2,8;0;12,3;0;77;;;;;;;0;0
30/06/2023 5:00;6;6;0,6;0;149;6,8;0,2;0,9;3,5;4,4;0;12,6;0;74;;;;;;;0;0
30/06/2023 6:00;6;5;0,3;0;99;6,8;0,2;1,8;5;6,8;0;12,3;0;76;;;;;;;0;0
30/06/2023 7:00;10;6;0,2;0;212;5,6;0,3;4,4;8,4;12,9;0;12,4;20;75;;;;;;;0;0
30/06/2023 8:00;5;0;0,3;0;192;6,8;0,3;3,4;6;9,4;0;13,3;52;69;;;;;;;0;0
30/06/2023 9:00;4;4;0,4;0;167;7,9;0,2;2,2;4,2;6,4;0;13,5;87;70;;;;;;;0;0
30/06/2023 10:00;6;3;1;0;26;7,3;0,2;1,7;4;5,6;0;13,9;93;69;;;;;;;0;0
30/06/2023 11:00;0;12;1;0;9;7,4;0,2;1,8;3,4;5,2;0;14,7;166;66;;;;;;;0;0
